L,N,d,r,seed,D_(MIS-1),D_MIS,MIS,Process time counter
21,353,0.8,5.386,402,374094.0,12.0,18,6.34
21,353,0.8,5.386,403,4442875.0,7189.0,18,5.28
21,353,0.8,5.386,404,103949225.0,57202.0,17,5.66
21,353,0.8,5.386,405,162689.0,100.0,18,6.29
21,353,0.8,5.386,406,2977395.0,4230.0,18,6.25
21,353,0.8,5.386,407,2556843.0,6266.0,18,5.74
21,353,0.8,5.386,408,563125.0,69.0,18,5.95
21,353,0.8,5.386,409,398598.0,117.0,18,6.65
21,353,0.8,5.386,410,569426.0,1064.0,18,5.03
21,353,0.8,5.386,411,146483.0,16.0,18,6.36
21,353,0.8,5.386,412,2145838.0,2273.0,18,5.49
21,353,0.8,5.386,413,307326.0,10.0,18,5.78
21,353,0.8,5.386,414,929268.0,366.0,18,6.15
21,353,0.8,5.386,415,77825854.0,40295.0,17,5.46
21,353,0.8,5.386,416,1108196.0,527.0,18,6.39
21,353,0.8,5.386,417,534758777.0,383286.0,17,6.05
21,353,0.8,5.386,418,3396718.0,6443.0,18,6.23
21,353,0.8,5.386,419,2111272.0,853.0,18,6.52
21,353,0.8,5.386,420,1472499.0,2572.0,18,5.03
21,353,0.8,5.386,421,4179749.0,3053.0,18,6.22
21,353,0.8,5.386,422,2250702.0,747.0,18,6.25
21,353,0.8,5.386,423,1789294.0,1615.0,18,5.74
21,353,0.8,5.386,424,1161051.0,329.0,18,6.18
21,353,0.8,5.386,425,210046.0,418.0,18,6.42
21,353,0.8,5.386,426,986990.0,1065.0,18,6.58
21,353,0.8,5.386,427,2041590.0,5256.0,18,5.87
21,353,0.8,5.386,428,2877493.0,3200.0,18,5.64
21,353,0.8,5.386,429,233221147.0,126670.0,17,6.34
21,353,0.8,5.386,430,863659.0,1824.0,18,5.68
21,353,0.8,5.386,431,1946129.0,1484.0,18,5.69
21,353,0.8,5.386,432,2334597.0,1978.0,18,6.31
21,353,0.8,5.386,433,990433.0,2539.0,18,5.86
21,353,0.8,5.386,434,449084.0,26.0,18,5.9
21,353,0.8,5.386,435,111793.0,1.0,18,6.15
21,353,0.8,5.386,436,3001296.0,2708.0,18,6.15
21,353,0.8,5.386,437,148040.0,608.0,18,5.33
21,353,0.8,5.386,438,232264.0,312.0,18,6.38
21,353,0.8,5.386,439,1482691.0,1798.0,18,5.6
21,353,0.8,5.386,440,405067.0,138.0,18,5.39
21,353,0.8,5.386,441,2080272.0,377.0,18,5.53
21,353,0.8,5.386,442,150261.0,4.0,18,6.25
21,353,0.8,5.386,443,302108.0,220.0,18,6.08
21,353,0.8,5.386,444,1473157.0,2128.0,18,5.62
21,353,0.8,5.386,445,1824645.0,2131.0,18,5.51
21,353,0.8,5.386,446,398647.0,30.0,18,5.5
21,353,0.8,5.386,447,1123274.0,2582.0,18,5.58
21,353,0.8,5.386,448,432871.0,21.0,18,6.14
21,353,0.8,5.386,449,1436627.0,1667.0,18,6.03
21,353,0.8,5.386,450,1103665.0,1258.0,18,5.51
21,353,0.8,5.386,451,194619.0,84.0,18,5.47
21,353,0.8,5.386,452,1858509.0,3248.0,18,5.96
21,353,0.8,5.386,453,1867929.0,3057.0,18,6.18
21,353,0.8,5.386,454,1221461.0,2193.0,18,5.72
21,353,0.8,5.386,455,155555522.0,79643.0,17,6.46
