L,Density,Seed,UDG Radius,Frac Rewired,CPLEX TTO,Process TTO,Clock TTO,CPLEX TTS,Process TTS,Clock TTS,Solution
21,0.8,14,1.415,19,98.023519,740.890159,98.025549,47.756054,356.258286,47.757927,140
21,0.8,14,1.415,20,49.272094,372.214994,49.274081,38.428913,287.421477,38.430778,140
21,0.8,15,1.415,1,0.068102,0.146468,0.071146,0.055214,0.109654,0.056969,115
21,0.8,15,1.415,2,0.121362,0.222834,0.123307,0.078926,0.199866,0.080667,118
21,0.8,15,1.415,3,0.190823,0.599404,0.192829,0.1862,0.359669,0.189264,122
21,0.8,15,1.415,4,0.079245,0.308639,0.081131,0.114944,0.540263,0.119734,125
21,0.8,15,1.415,5,0.597015,2.179531,0.599038,0.490454,1.899694,0.492434,128
21,0.8,15,1.415,6,1.457518,8.738123,1.459442,0.994374,6.510856,0.996156,128
21,0.8,15,1.415,7,1.335721,7.880685,1.337687,0.730269,4.842346,0.732071,133
21,0.8,15,1.415,8,2.422386,16.882125,2.424379,1.520063,10.433572,1.521811,133
21,0.8,15,1.415,9,3.440708,23.085859,3.442686,2.547486,17.066271,2.549259,135
21,0.8,15,1.415,10,4.014792,28.383366,4.016753,2.375286,16.577998,2.377168,138
21,0.8,15,1.415,11,6.143988,43.369313,6.145936,12.11913,88.564404,12.12086,139
21,0.8,15,1.415,12,15.417038,113.212166,15.418954,19.394671,144.051045,19.396624,141
21,0.8,15,1.415,13,18.796392,139.2608,18.798364,18.569123,136.676446,18.570986,142
21,0.8,15,1.415,14,26.83971,198.059718,26.841697,23.505518,173.084645,23.507323,141
21,0.8,15,1.415,15,24.554109,183.498082,24.555995,12.398976,89.1268,12.400789,141
21,0.8,15,1.415,16,31.449536,230.998723,31.452337,33.045181,242.725223,33.047017,141
21,0.8,15,1.415,17,52.166465,388.344127,52.16854,3.026361,19.809864,3.02813,140
21,0.8,15,1.415,18,94.313007,714.139106,94.31493,45.480121,335.980685,45.481945,140
21,0.8,15,1.415,19,29.495153,223.177774,29.49931,4.086097,29.743071,4.087937,141
21,0.8,15,1.415,20,28.494829,214.039505,28.497016,27.086529,204.436213,27.088474,142
21,0.8,16,1.415,1,0.049273,0.144801,0.051177,0.042386,0.129708,0.044169,112
21,0.8,16,1.415,2,0.017052,0.028255,0.019004,0.020011,0.029765,0.02188,120
21,0.8,16,1.415,3,0.099082,0.255294,0.10096,0.093504,0.237855,0.095498,122
21,0.8,16,1.415,4,0.152749,0.513064,0.154646,0.156922,0.480269,0.158676,125
21,0.8,16,1.415,5,0.178797,0.465526,0.180744,0.206475,0.457785,0.208631,130
21,0.8,16,1.415,6,0.559976,2.463921,0.561892,0.325554,1.776456,0.327359,130
21,0.8,16,1.415,7,1.34658,8.27596,1.348488,0.862298,5.777083,0.864107,134
21,0.8,16,1.415,8,1.964648,12.660883,1.966589,1.970864,13.154456,1.972679,138
21,0.8,16,1.415,9,3.098178,18.958245,3.100155,2.009979,13.386218,2.011818,139
21,0.8,16,1.415,10,11.413315,83.359986,11.41531,1.364732,9.010024,1.36651,138
21,0.8,16,1.415,11,12.048683,89.94525,12.05057,1.795414,12.195,1.797178,141
21,0.8,16,1.415,12,3.914148,27.856093,3.916041,0.754188,5.208527,0.755946,143
21,0.8,16,1.415,13,16.720555,124.434832,16.722517,2.393861,16.411626,2.395672,143
21,0.8,16,1.415,14,14.487909,105.308053,14.489832,5.186323,36.48596,5.188091,144
21,0.8,16,1.415,15,17.003289,126.920637,17.005201,2.416712,16.585812,2.418591,144
21,0.8,16,1.415,16,17.57718,128.553733,17.579151,3.542026,24.896735,3.543824,144
21,0.8,16,1.415,17,15.721361,117.058162,15.723372,16.433318,122.340385,16.435061,145
21,0.8,16,1.415,18,38.159729,281.978446,38.161739,35.796953,267.484801,35.798961,142
21,0.8,16,1.415,19,16.461605,117.43842,16.463543,11.833478,85.542164,11.835307,144
21,0.8,16,1.415,20,20.900204,153.539668,20.902102,19.221011,140.37582,19.222877,144
21,0.8,17,1.415,1,0.018681,0.023638,0.020671,0.015259,0.022813,0.017016,114
21,0.8,17,1.415,2,0.039322,0.086026,0.041244,0.049861,0.11091,0.051619,119
21,0.8,17,1.415,3,0.118856,0.330689,0.120968,0.084123,0.227961,0.085917,122
21,0.8,17,1.415,4,0.160756,0.439348,0.16276,0.158239,0.428004,0.160013,125
21,0.8,17,1.415,5,0.186726,0.823839,0.188741,0.216247,0.884162,0.218196,129
21,0.8,17,1.415,6,0.295903,1.222682,0.297749,0.303685,1.089645,0.305735,133
21,0.8,17,1.415,7,1.049184,6.316158,1.051118,0.700177,4.497021,0.704069,134
21,0.8,17,1.415,8,1.598137,10.824695,1.600017,1.388603,9.306604,1.390411,137
21,0.8,17,1.415,9,2.573676,17.018317,2.57562,1.714557,11.642238,1.716388,139
21,0.8,17,1.415,10,3.838802,27.112814,3.840684,1.414142,9.702673,1.415888,141
21,0.8,17,1.415,11,3.272107,21.905709,3.274087,0.818089,5.489014,0.819908,143
21,0.8,17,1.415,12,27.761614,208.658433,27.763563,24.600183,185.279291,24.602006,141
21,0.8,17,1.415,13,14.655758,108.860608,14.657723,11.762847,85.752516,11.764651,143
21,0.8,17,1.415,14,49.224576,378.157855,49.226595,5.227404,37.801509,5.229365,140
21,0.8,17,1.415,15,36.623636,278.353947,36.625594,38.785809,295.098665,38.787681,141
21,0.8,17,1.415,16,68.776225,530.802759,68.778245,29.62027,224.226666,29.622017,140
21,0.8,17,1.415,17,57.027196,438.116933,57.029195,37.904463,286.181875,37.906332,140
21,0.8,17,1.415,18,90.180055,689.377161,90.182082,62.291784,475.034355,62.293721,139
21,0.8,17,1.415,19,30.503472,229.44915,30.505378,0.532326,3.556041,0.53417,140
21,0.8,17,1.415,20,62.930013,474.226764,62.932129,4.217463,29.957594,4.219378,140
21,0.8,18,1.415,1,0.158154,0.244046,0.160775,0.144959,0.239913,0.14669,112
21,0.8,18,1.415,2,0.124144,0.219596,0.126057,0.12195,0.199962,0.123657,118
21,0.8,18,1.415,3,0.250078,0.456703,0.252331,0.270663,0.541207,0.27277,122
21,0.8,18,1.415,4,0.281545,1.321294,0.283471,0.264903,1.283279,0.267105,126
21,0.8,18,1.415,5,0.232283,0.9121,0.234209,0.210125,0.880363,0.21191,129
21,0.8,18,1.415,6,0.264054,1.443063,0.266075,0.263489,1.444049,0.265405,133
21,0.8,18,1.415,7,1.244682,8.185023,1.246582,0.970198,5.911796,0.972078,132
21,0.8,18,1.415,8,0.951714,5.037045,0.953609,0.52424,3.309694,0.526867,135
21,0.8,18,1.415,9,1.193333,7.315615,1.195364,0.495933,3.024672,0.497659,140
21,0.8,18,1.415,10,3.422277,22.87792,3.424197,2.009918,13.188348,2.011708,139
21,0.8,18,1.415,11,2.398384,16.66548,2.400292,1.506249,9.938975,1.508002,143
21,0.8,18,1.415,12,15.343895,106.309347,15.345778,1.799616,11.458989,1.801375,142
21,0.8,18,1.415,13,4.379724,29.54637,4.381574,1.343085,8.790462,1.344926,144
21,0.8,18,1.415,14,5.328417,37.201186,5.330348,2.777838,18.470594,2.779609,143
21,0.8,18,1.415,15,7.673191,50.851315,7.675089,1.446772,9.237817,1.448613,143
21,0.8,18,1.415,16,16.54779,118.930216,16.549735,2.063481,13.393783,2.065297,142
21,0.8,18,1.415,17,59.250827,436.991088,59.252826,18.106487,130.040902,18.108262,140
21,0.8,18,1.415,18,24.539097,180.332549,24.540957,15.503637,109.780586,15.505539,141
21,0.8,18,1.415,19,18.78404,137.496655,18.786334,20.287632,140.66887,20.289449,142
21,0.8,18,1.415,20,49.976779,370.033647,49.978852,47.284173,357.045754,47.286453,142
21,0.8,19,1.415,1,0.052898,0.144638,0.054766,0.057893,0.145635,0.059652,112
21,0.8,19,1.415,2,0.16139,0.294254,0.163368,0.15257,0.306194,0.154335,116
21,0.8,19,1.415,3,0.221902,0.693217,0.223972,0.192576,0.603967,0.194428,119
21,0.8,19,1.415,4,0.399808,1.292636,0.402951,0.244906,0.872514,0.251285,122
21,0.8,19,1.415,5,0.34048,1.202086,0.342986,0.23172,0.966035,0.233705,128
21,0.8,19,1.415,6,0.763613,4.132407,0.765585,0.576377,3.370434,0.578214,130
21,0.8,19,1.415,7,1.311133,7.925939,1.313127,0.516899,3.409934,0.518835,133
21,0.8,19,1.415,8,1.690175,10.336762,1.69211,0.484858,3.277186,0.486635,134
21,0.8,19,1.415,9,11.795759,84.830877,11.797727,6.97913,51.252546,6.981046,133
21,0.8,19,1.415,10,24.65685,183.678173,24.658955,17.186641,126.169121,17.188391,135
21,0.8,19,1.415,11,18.163996,132.7751,18.16597,2.858038,20.028014,2.859878,137
21,0.8,19,1.415,12,46.37375,351.715705,46.375781,3.582052,24.261393,3.583792,138
21,0.8,19,1.415,13,33.627882,248.785623,33.629847,1.341213,8.58607,1.342939,141
21,0.8,19,1.415,14,20.563344,151.655179,20.565199,3.238685,22.571382,3.240506,143
21,0.8,19,1.415,15,20.316814,150.370616,20.318887,9.321682,67.647375,9.323502,143
21,0.8,19,1.415,16,10.28791,61.673177,10.290192,3.223453,19.645121,3.225581,146
21,0.8,19,1.415,17,9.119385,56.820741,9.121605,5.73554,36.109253,5.7379,147
21,0.8,19,1.415,18,4.144939,28.240999,4.146845,3.296062,23.880697,3.297845,147
21,0.8,19,1.415,19,8.434826,62.918435,8.43682,3.879934,27.473973,3.881661,146
21,0.8,19,1.415,20,7.508494,55.577798,7.510552,3.208418,22.273926,3.210236,145
21,0.8,20,1.415,1,0.025866,0.035673,0.027851,0.022586,0.038058,0.024371,112
21,0.8,20,1.415,2,0.180314,0.89512,0.182135,0.199597,1.12117,0.201297,117
21,0.8,20,1.415,3,0.174178,0.529863,0.176105,0.177458,0.528106,0.179251,120
21,0.8,20,1.415,4,0.270198,0.803897,0.273989,0.236715,0.840972,0.238595,123
21,0.8,20,1.415,5,0.53945,3.31134,0.541314,0.679356,3.588585,0.681102,125
21,0.8,20,1.415,6,0.172188,0.614182,0.174037,0.218745,0.693149,0.220462,131
21,0.8,20,1.415,7,0.502593,2.501246,0.504462,0.471953,2.463713,0.473782,131
21,0.8,20,1.415,8,1.069489,4.730785,1.071338,0.619167,4.00346,0.621267,136
21,0.8,20,1.415,9,0.713497,3.775195,0.715397,0.454392,2.951098,0.45613,139
21,0.8,20,1.415,10,1.310618,7.041751,1.312488,0.515395,3.451604,0.517148,141
21,0.8,20,1.415,11,2.798549,19.055007,2.800431,2.861652,19.573256,2.863427,142
21,0.8,20,1.415,12,21.471326,161.913163,21.473261,1.03266,6.844842,1.034385,140
21,0.8,20,1.415,13,19.660122,146.34073,19.662014,18.470215,137.886968,18.472013,141
21,0.8,20,1.415,14,11.688486,86.715087,11.690319,8.550414,62.165201,8.55215,143
21,0.8,20,1.415,15,15.45808,116.612653,15.460085,1.965146,12.894862,1.966914,144
21,0.8,20,1.415,16,10.691688,77.619809,10.693535,3.427581,23.811182,3.429482,145
21,0.8,20,1.415,17,5.556087,38.029477,5.558014,0.025887,0.054953,0.027699,146
21,0.8,20,1.415,18,12.77154,92.247989,12.773428,9.85757,72.089811,9.859326,146
21,0.8,20,1.415,19,12.417961,90.385381,12.419827,1.844827,11.615367,1.84666,145
21,0.8,20,1.415,20,16.533969,122.208068,16.53588,1.302041,8.828685,1.30378,144
21,0.8,21,1.415,1,0.147146,0.336326,0.149099,0.139424,0.204721,0.141133,110
21,0.8,21,1.415,2,0.060753,0.185051,0.062578,0.082571,0.211635,0.084341,118
21,0.8,21,1.415,3,0.173865,0.518661,0.175741,0.164716,0.465619,0.166418,120
21,0.8,21,1.415,4,0.171191,0.387387,0.173034,0.174104,0.376962,0.175832,125
21,0.8,21,1.415,5,0.189504,0.574664,0.19139,0.191578,0.582839,0.193303,130
21,0.8,21,1.415,6,0.480233,2.574681,0.482132,0.245304,1.503093,0.247169,133
21,0.8,21,1.415,7,0.466584,2.248017,0.468439,0.224344,1.282523,0.226139,136
21,0.8,21,1.415,8,1.631332,9.015199,1.633314,0.571306,3.694793,0.573141,135
21,0.8,21,1.415,9,2.600784,16.642681,2.602669,0.42506,2.727171,0.426787,136
21,0.8,21,1.415,10,2.096411,14.384076,2.098276,0.766264,5.037439,0.768068,139
21,0.8,21,1.415,11,18.99108,136.229418,18.992887,22.297505,155.299448,22.299277,139
21,0.8,21,1.415,12,22.444152,160.752644,22.446073,16.319067,115.148451,16.320809,139
21,0.8,21,1.415,13,22.501133,164.844466,22.503284,22.000438,162.380242,22.002216,141
21,0.8,21,1.415,14,17.604679,127.339743,17.606593,2.037106,13.780083,2.038885,143
21,0.8,21,1.415,15,19.493309,143.986804,19.495167,3.424235,24.059906,3.425958,142
21,0.8,21,1.415,16,14.704092,108.475432,14.705993,3.23882,22.409113,3.240547,143
21,0.8,21,1.415,17,17.564669,129.261191,17.56675,14.401727,101.89124,14.403534,143
21,0.8,21,1.415,18,36.628031,262.482764,36.62994,7.311698,50.639708,7.313468,142
21,0.8,21,1.415,19,66.364068,493.971605,66.366112,4.487939,32.250044,4.48981,141
21,0.8,21,1.415,20,31.019237,194.64359,31.021134,18.083172,112.715596,18.084939,143
21,0.8,22,1.415,1,0.119528,0.193477,0.121656,0.108833,0.189623,0.110592,114
21,0.8,22,1.415,2,0.208079,0.483017,0.209942,0.205448,0.450254,0.207298,117
21,0.8,22,1.415,3,0.238227,0.352133,0.240849,0.249089,0.356144,0.251378,125
21,0.8,22,1.415,4,0.189623,0.432297,0.191828,0.329246,0.515051,0.330995,130
21,0.8,22,1.415,5,0.497647,1.632965,0.499579,0.250852,1.181574,0.252635,132
21,0.8,22,1.415,6,0.235466,1.311075,0.237475,0.24766,1.352994,0.249426,133
21,0.8,22,1.415,7,0.704531,3.485221,0.706648,0.663227,3.255647,0.665043,135
21,0.8,22,1.415,8,0.95782,4.976931,0.959737,0.498201,3.072122,0.500012,138
21,0.8,22,1.415,9,1.983204,10.802532,1.98505,0.583391,3.761792,0.585117,138
21,0.8,22,1.415,10,1.868667,11.816089,1.870546,1.815519,11.435548,1.817239,140
21,0.8,22,1.415,11,2.058849,12.148939,2.06091,0.909935,5.928453,0.911682,143
21,0.8,22,1.415,12,1.980544,12.335179,1.982459,1.197416,7.974594,1.199558,145
21,0.8,22,1.415,13,2.914354,19.712722,2.916265,0.765929,5.025393,0.767657,145
21,0.8,22,1.415,14,3.313133,22.543579,3.315036,3.813122,26.42844,3.814952,146
21,0.8,22,1.415,15,4.049785,27.235509,4.051784,1.690006,10.990875,1.691747,146
21,0.8,22,1.415,16,16.564775,122.698823,16.566689,3.020302,20.205381,3.022019,144
21,0.8,22,1.415,17,25.935311,195.295591,25.937228,15.733769,116.306776,15.735479,142
21,0.8,22,1.415,18,22.598447,170.023963,22.600337,23.659933,176.16502,23.661706,143
21,0.8,22,1.415,19,17.839805,131.163252,17.8417,11.315071,80.900141,11.316796,145
21,0.8,22,1.415,20,90.127307,688.555701,90.129217,58.469793,441.351386,58.471656,143
21,0.8,23,1.415,1,0.042277,0.096203,0.045106,0.037578,0.087544,0.039301,114
21,0.8,23,1.415,2,0.055761,0.126858,0.057611,0.039379,0.095552,0.041179,118
21,0.8,23,1.415,3,0.053896,0.161686,0.055785,0.047941,0.156173,0.049648,124
21,0.8,23,1.415,4,0.201307,0.596351,0.203386,0.229712,0.644377,0.23147,124
21,0.8,23,1.415,5,0.19821,0.95991,0.200175,0.228473,1.023368,0.23316,130
21,0.8,23,1.415,6,0.23015,0.914802,0.232112,0.215661,0.875082,0.21747,132
21,0.8,23,1.415,7,0.755822,4.145666,0.757797,0.69623,4.037522,0.698101,136
21,0.8,23,1.415,8,1.178689,5.759545,1.180548,0.784247,5.006167,0.786001,138
21,0.8,23,1.415,9,2.014765,13.489355,2.016815,0.426354,2.709083,0.428345,139
21,0.8,23,1.415,10,5.277971,37.072229,5.279865,0.778495,5.242411,0.780346,140
21,0.8,23,1.415,11,18.72806,140.025361,18.729941,21.921464,161.265571,21.923237,140
21,0.8,23,1.415,12,11.96656,84.356019,11.968518,8.83324,56.805,8.835074,143
21,0.8,23,1.415,13,17.692096,121.531285,17.693977,12.713051,90.265978,12.714925,142
21,0.8,23,1.415,14,17.086057,120.961927,17.088138,12.456893,89.822246,12.458628,143
21,0.8,23,1.415,15,19.800824,146.381812,19.802716,0.503304,3.191188,0.505093,143
21,0.8,23,1.415,16,45.649747,342.340264,45.65165,19.269197,139.48512,19.270959,141
21,0.8,23,1.415,17,29.891893,221.918005,29.893793,25.606992,191.367232,25.608868,143
21,0.8,23,1.415,18,29.030918,215.440706,29.032783,38.012319,285.535757,38.014118,142
21,0.8,23,1.415,19,49.056424,369.658974,49.058326,3.552132,25.624985,3.553923,141
21,0.8,23,1.415,20,35.055595,263.842415,35.057526,15.241137,113.257016,15.242973,141
21,0.8,24,1.415,1,0.018474,0.034722,0.020444,0.01778,0.034378,0.019488,112
21,0.8,24,1.415,2,0.199889,0.379184,0.201876,0.188754,0.364081,0.19052,114
21,0.8,24,1.415,3,0.249397,0.335305,0.251502,0.253043,0.314556,0.255063,118
21,0.8,24,1.415,4,0.195945,0.468862,0.197842,0.19691,0.431279,0.198685,124
21,0.8,24,1.415,5,0.361928,1.516958,0.363827,0.375267,1.432581,0.378361,128
21,0.8,24,1.415,6,0.300944,1.404442,0.302844,0.269683,1.183101,0.271428,132
21,0.8,24,1.415,7,0.315481,1.82845,0.31751,0.348196,1.87003,0.349945,135
21,0.8,24,1.415,8,1.280648,8.406506,1.282785,1.29978,8.325155,1.301542,137
21,0.8,24,1.415,9,2.596652,18.895345,2.598609,1.676727,11.352744,1.678644,138
21,0.8,24,1.415,10,3.681137,23.360514,3.68327,0.829947,5.510542,0.83174,140
21,0.8,24,1.415,11,3.521855,23.975275,3.523846,2.931787,20.560939,2.933646,141
21,0.8,24,1.415,12,5.916014,42.626009,5.918019,1.858996,12.692868,1.860795,141
21,0.8,24,1.415,13,3.230592,21.096332,3.232466,2.34542,15.234864,2.347235,143
21,0.8,24,1.415,14,4.410929,30.882941,4.41276,3.983607,28.282524,3.98537,143
21,0.8,24,1.415,15,13.670211,98.31532,13.672163,2.947409,20.050958,2.949154,144
21,0.8,24,1.415,16,8.222888,58.661902,8.225007,4.366679,30.674372,4.3689,144
21,0.8,24,1.415,17,44.983681,332.414654,44.98563,13.080858,92.269898,13.082878,141
21,0.8,24,1.415,18,31.089077,228.061055,31.091207,23.151896,166.829974,23.153703,142
21,0.8,24,1.415,19,17.091217,122.68249,17.09317,3.583557,23.978322,3.58542,144
21,0.8,24,1.415,20,20.333706,146.182779,20.335734,4.660277,33.577048,4.661969,143
21,0.8,25,1.415,1,0.056938,0.162205,0.058965,0.049928,0.147486,0.051874,113
21,0.8,25,1.415,2,0.029532,0.052796,0.031541,0.027789,0.051856,0.029646,121
21,0.8,25,1.415,3,0.162665,0.568465,0.164601,0.23562,0.571604,0.239967,122
21,0.8,25,1.415,4,0.213814,0.863388,0.215733,0.206584,0.805559,0.208272,127
21,0.8,25,1.415,5,0.248451,0.762578,0.250735,0.246911,0.830913,0.249079,130
21,0.8,25,1.415,6,0.209627,0.831153,0.21145,0.212828,0.760051,0.21526,133
21,0.8,25,1.415,7,0.286511,1.263166,0.289061,0.25755,1.23287,0.259849,135
21,0.8,25,1.415,8,0.359273,1.373065,0.361264,0.32099,1.324484,0.323526,138
21,0.8,25,1.415,9,1.198367,6.303457,1.200415,0.795808,5.131122,0.797892,139
21,0.8,25,1.415,10,2.486797,16.580081,2.488718,2.012131,13.473168,2.013937,139
21,0.8,25,1.415,11,11.448556,82.547242,11.450449,2.106357,13.715029,2.108088,140
21,0.8,25,1.415,12,39.127384,298.764535,39.129272,3.86167,28.655235,3.86342,139
21,0.8,25,1.415,13,19.622917,147.791377,19.624825,2.610636,17.748639,2.612434,143
21,0.8,25,1.415,14,16.865201,125.37985,16.867074,3.261749,22.202569,3.263515,144
21,0.8,25,1.415,15,20.306556,153.486049,20.30853,4.030742,28.219887,4.032481,144
21,0.8,25,1.415,16,18.92336,139.869783,18.925244,0.5594,3.632824,0.56116,144
21,0.8,25,1.415,17,13.377076,98.695572,13.378968,10.295508,74.833492,10.297222,145
21,0.8,25,1.415,18,15.520078,115.733021,15.522001,5.330871,38.735557,5.332665,144
21,0.8,25,1.415,19,42.874938,322.386192,42.876819,19.306374,142.500632,19.30815,141
21,0.8,25,1.415,20,37.712856,286.819568,37.714788,23.709059,176.259993,23.710832,142
21,0.8,26,1.415,1,0.083679,0.180013,0.085631,0.077703,0.165219,0.079433,112
21,0.8,26,1.415,2,0.029229,0.054118,0.031152,0.027844,0.047915,0.02964,117
21,0.8,26,1.415,3,0.077929,0.192781,0.079873,0.07243,0.140995,0.074226,121
21,0.8,26,1.415,4,0.201095,0.622141,0.20296,0.16801,0.55596,0.169718,121
21,0.8,26,1.415,5,0.167991,0.633216,0.169894,0.173774,0.667737,0.175542,127
21,0.8,26,1.415,6,0.243134,1.265711,0.245124,0.239346,1.192735,0.241072,130
21,0.8,26,1.415,7,0.480085,2.037006,0.481996,0.312228,1.810838,0.313998,134
21,0.8,26,1.415,8,0.233767,1.28755,0.235782,0.229574,1.28002,0.231462,138
21,0.8,26,1.415,9,2.08658,14.139569,2.088438,2.085478,14.508178,2.08742,138
21,0.8,26,1.415,10,4.566361,32.510971,4.568249,2.612853,18.276026,2.614629,137
21,0.8,26,1.415,11,4.180685,30.646233,4.182587,3.878183,28.161074,3.879908,140
21,0.8,26,1.415,12,4.636349,32.261676,4.638235,2.847653,19.405305,2.849515,141
21,0.8,26,1.415,13,12.432702,91.286388,12.434662,10.676143,78.244401,10.677907,142
21,0.8,26,1.415,14,17.360902,128.144061,17.362827,20.244834,150.261609,20.24664,141
21,0.8,26,1.415,15,30.03068,227.111192,30.032557,15.279828,113.465483,15.281557,141
21,0.8,26,1.415,16,21.31619,157.735362,21.31805,3.793907,26.077977,3.795648,143
21,0.8,26,1.415,17,18.910691,142.264821,18.912581,3.470272,24.461687,3.472052,142
21,0.8,26,1.415,18,79.760146,613.959303,79.761994,2.144151,13.250318,2.145885,140
21,0.8,26,1.415,19,87.876894,679.655904,87.878828,45.787946,349.275223,45.78976,140
21,0.8,26,1.415,20,61.253659,473.900836,61.255584,14.540773,108.558039,14.542547,141
21,0.8,27,1.415,1,0.045362,0.11968,0.04765,0.039636,0.099025,0.041364,111
21,0.8,27,1.415,2,0.122334,0.335984,0.124271,0.131966,0.328973,0.13371,117
21,0.8,27,1.415,3,0.118379,0.414043,0.120257,0.118322,0.424685,0.120058,120
21,0.8,27,1.415,4,0.18625,0.704669,0.188231,0.225472,0.885941,0.227237,123
21,0.8,27,1.415,5,0.4497,1.931652,0.451579,0.428104,1.796032,0.429869,127
21,0.8,27,1.415,6,0.485195,1.951222,0.487096,0.272721,1.553516,0.274484,130
21,0.8,27,1.415,7,0.452039,2.68347,0.45392,0.232652,1.420471,0.234391,132
21,0.8,27,1.415,8,1.55443,10.363179,1.556339,0.758362,4.989987,0.760105,134
21,0.8,27,1.415,9,6.76941,48.681175,6.772921,7.159405,52.210684,7.161185,135
21,0.8,27,1.415,10,4.258725,31.064807,4.260672,2.216731,15.701368,2.218518,136
21,0.8,27,1.415,11,15.914275,120.398699,15.916203,13.236078,98.314768,13.237829,138
21,0.8,27,1.415,12,5.754618,38.948842,5.756594,5.496831,38.689274,5.498596,142
21,0.8,27,1.415,13,16.178615,116.578226,16.180503,14.382497,106.715662,14.384265,143
21,0.8,27,1.415,14,12.996971,95.96443,12.998879,1.594372,10.154028,1.596124,143
21,0.8,27,1.415,15,8.151994,58.313233,8.153871,3.63365,26.434742,3.635375,144
21,0.8,27,1.415,16,19.929756,147.702889,19.931696,11.575258,82.48803,11.576993,143
21,0.8,27,1.415,17,22.645773,170.047474,22.647715,16.730941,124.100788,16.732693,143
21,0.8,27,1.415,18,27.501419,207.470224,27.503551,6.308434,47.122762,6.310229,142
21,0.8,27,1.415,19,46.406735,354.813178,46.408686,13.455805,97.584068,13.457587,143
21,0.8,27,1.415,20,26.050649,194.626224,26.052557,14.324396,104.979632,14.326237,143
21,0.8,28,1.415,1,0.031164,0.07052,0.033197,0.027481,0.062159,0.029181,114
21,0.8,28,1.415,2,0.086774,0.166777,0.088823,0.075539,0.141301,0.077317,118
21,0.8,28,1.415,3,0.181411,0.472967,0.183305,0.190306,0.43783,0.192764,120
21,0.8,28,1.415,4,0.262445,0.88448,0.264393,0.368943,0.856436,0.370915,125
21,0.8,28,1.415,5,0.981099,6.017935,0.982966,0.275393,1.730596,0.277106,126
